    A       B       C     b_limite       Volumen           Area Superficial
  -1.100   1.100   3.200    3.3820      1.557603E+02      1.399407E+02
  -1.100   1.100   3.300    3.4780      1.715308E+02      1.492823E+02
  -1.100   1.100   3.400    3.5720      1.883040E+02      1.588114E+02
  -1.100   1.100   3.500    3.6680      2.061103E+02      1.687037E+02
  -1.100   1.100   3.600    3.7640      2.249802E+02      1.788728E+02
  -1.100   1.100   3.700    3.8600      2.449443E+02      1.893178E+02
  -1.100   1.100   3.800    3.9560      2.660334E+02      2.000386E+02
  -1.100   1.100   3.900    4.0520      2.882772E+02      2.110351E+02
  -1.100   1.100   4.000    4.1480      3.117069E+02      2.223071E+02
  -1.100   1.200  -4.000    4.1480      3.709570E+02      2.501404E+02
  -1.100   1.200  -3.900    4.0520      3.430741E+02      2.374278E+02
  -1.100   1.200  -3.800    3.9560      3.166017E+02      2.250253E+02
  -1.100   1.200  -3.700    3.8600      2.915040E+02      2.129334E+02
  -1.100   1.200  -3.600    3.7640      2.677451E+02      2.011520E+02
  -1.100   1.200  -3.500    3.6680      2.452884E+02      1.896817E+02
  -1.100   1.200  -3.400    3.5720      2.240973E+02      1.785229E+02
  -1.100   1.200  -3.300    3.4780      2.041360E+02      1.677789E+02
  -1.100   1.200  -3.200    3.3820      1.853675E+02      1.572402E+02
  -1.100   1.200  -3.100    3.2880      1.677568E+02      1.471095E+02
  -1.100   1.200  -3.000    3.1940      1.512667E+02      1.372845E+02
  -1.100   1.200  -2.900    3.1000      1.358613E+02      1.277657E+02
  -1.100   1.200  -2.800    3.0080      1.215040E+02      1.186373E+02
  -1.100   1.200  -2.700    2.9140      1.081584E+02      1.097296E+02
  -1.100   1.200  -2.600    2.8220      9.578837E+01      1.012064E+02
  -1.100   1.200  -2.500    2.7300      8.435759E+01      9.298538E+01
  -1.100   1.200  -2.400    2.6400      7.382958E+01      8.513536E+01
  -1.100   1.200  -2.300    2.5480      6.416781E+01      7.751933E+01
  -1.100   1.200  -2.200    2.4580      5.533585E+01      7.026962E+01
  -1.100   1.200  -2.100    2.3700      4.729734E+01      6.337644E+01
  -1.100   1.200  -2.000    2.2820      4.001564E+01      5.677889E+01
  -1.100   1.200  -1.900    2.1940      3.345417E+01      5.047955E+01
  -1.100   1.200  -1.800    2.1080      2.757623E+01      4.452513E+01
  -1.100   1.200  -1.700    2.0240      2.234511E+01      3.890720E+01
  -1.100   1.200  -1.600    1.9400      1.772392E+01      3.358154E+01
  -1.100   1.200  -1.500    1.8600      1.367578E+01      2.861565E+01
  -1.100   1.200  -1.400    1.7800      1.016351E+01      2.393066E+01
  -1.100   1.200  -1.300    1.7020      7.149883E+00      1.954538E+01
  -1.100   1.200  -1.200    1.6260      4.597438E+00      1.541497E+01
  -1.100   1.200  -1.100    1.5540      2.468508E+00      1.122136E+01
  -1.100   1.200  -1.000    1.4860               NaN      7.127273E+00
  -1.100   1.200  -0.900    1.4200               NaN      4.540019E+00
  -1.100   1.200  -0.800    1.3600               NaN      2.794853E+00
  -1.100   1.200  -0.700    1.3020               NaN      1.613872E+00
  -1.100   1.200  -0.600    1.2520               NaN      8.672224E-01
  -1.100   1.200  -0.500    1.2080               NaN      4.173684E-01
  -1.100   1.200  -0.400    1.1700               NaN      1.706308E-01
  -1.100   1.200  -0.300    1.1400               NaN      5.383063E-02
  -1.100   1.200  -0.200    1.1180               NaN      1.064814E-02
  -1.100   1.200  -0.100    1.1040               NaN      6.044842E-04
  -1.100   1.200   0.000    1.0980               NaN      0.000000E+00
  -1.100   1.200   0.100    1.1040               NaN      6.044842E-04
  -1.100   1.200   0.200    1.1180               NaN      1.064814E-02
  -1.100   1.200   0.300    1.1400               NaN      5.383063E-02
  -1.100   1.200   0.400    1.1700               NaN      1.706309E-01
  -1.100   1.200   0.500    1.2080               NaN      4.173687E-01
  -1.100   1.200   0.600    1.2520               NaN      8.672227E-01
  -1.100   1.200   0.700    1.3020               NaN      1.613872E+00
  -1.100   1.200   0.800    1.3600               NaN      2.794854E+00
  -1.100   1.200   0.900    1.4200               NaN      4.540020E+00
  -1.100   1.200   1.000    1.4860               NaN      7.127275E+00
  -1.100   1.200   1.100    1.5540      2.468511E+00      1.122138E+01
  -1.100   1.200   1.200    1.6260      4.597441E+00      1.541497E+01
  -1.100   1.200   1.300    1.7020      7.149887E+00      1.954538E+01
  -1.100   1.200   1.400    1.7800      1.016352E+01      2.393066E+01
  -1.100   1.200   1.500    1.8600      1.367579E+01      2.861566E+01
  -1.100   1.200   1.600    1.9400      1.772393E+01      3.358155E+01
  -1.100   1.200   1.700    2.0240      2.234511E+01      3.890720E+01
  -1.100   1.200   1.800    2.1080      2.757624E+01      4.452514E+01
  -1.100   1.200   1.900    2.1940      3.345418E+01      5.047956E+01
  -1.100   1.200   2.000    2.2820      4.001564E+01      5.677889E+01
  -1.100   1.200   2.100    2.3700      4.729737E+01      6.337645E+01
  -1.100   1.200   2.200    2.4580      5.533585E+01      7.026962E+01
  -1.100   1.200   2.300    2.5480      6.416784E+01      7.751935E+01
  -1.100   1.200   2.400    2.6400      7.382958E+01      8.513536E+01
  -1.100   1.200   2.500    2.7300      8.435759E+01      9.298538E+01
  -1.100   1.200   2.600    2.8220      9.578838E+01      1.012064E+02
  -1.100   1.200   2.700    2.9140      1.081584E+02      1.097296E+02
  -1.100   1.200   2.800    3.0080      1.215041E+02      1.186373E+02
  -1.100   1.200   2.900    3.1000      1.358613E+02      1.277657E+02
  -1.100   1.200   3.000    3.1940      1.512667E+02      1.372845E+02
  -1.100   1.200   3.100    3.2880      1.677568E+02      1.471095E+02
  -1.100   1.200   3.200    3.3820      1.853675E+02      1.572402E+02
  -1.100   1.200   3.300    3.4780      2.041360E+02      1.677789E+02
  -1.100   1.200   3.400    3.5720      2.240973E+02      1.785229E+02
  -1.100   1.200   3.500    3.6680      2.452884E+02      1.896817E+02
  -1.100   1.200   3.600    3.7640      2.677451E+02      2.011521E+02
  -1.100   1.200   3.700    3.8600      2.915040E+02      2.129334E+02
  -1.100   1.200   3.800    3.9560      3.166017E+02      2.250254E+02
  -1.100   1.200   3.900    4.0520      3.430741E+02      2.374278E+02
  -1.100   1.200   4.000    4.1480      3.709570E+02      2.501404E+02
  -1.000   0.300  -4.000    4.1220      2.335280E+01      4.884583E+01
  -1.000   0.300  -3.900    4.0260      2.160640E+01      4.642471E+01
  -1.000   0.300  -3.800    3.9280      1.994814E+01      4.405611E+01
  -1.000   0.300  -3.700    3.8320      1.837588E+01      4.175603E+01
  -1.000   0.300  -3.600    3.7360      1.688725E+01      3.951622E+01
  -1.000   0.300  -3.500    3.6400      1.548002E+01      3.733677E+01
  -1.000   0.300  -3.400    3.5440      1.415192E+01      3.521767E+01
  -1.000   0.300  -3.300    3.4480      1.290070E+01      3.315887E+01
  -1.000   0.300  -3.200    3.3520      1.172408E+01      3.116043E+01
  -1.000   0.300  -3.100    3.2560      1.061980E+01      2.922227E+01
  -1.000   0.300  -3.000    3.1620      9.585597E+00      2.735023E+01
  -1.000   0.300  -2.900    3.0660      8.619200E+00      2.553233E+01
  -1.000   0.300  -2.800    2.9720      7.718335E+00      2.378003E+01
  -1.000   0.300  -2.700    2.8780      6.880748E+00      2.208742E+01
  -1.000   0.300  -2.600    2.7840      6.104156E+00      2.045441E+01
  -1.000   0.300  -2.500    2.6920      5.386299E+00      1.888560E+01
  -1.000   0.300  -2.400    2.6000               NaN      1.737502E+01
  -1.000   0.300  -2.300    2.5060      4.117679E+00      1.592064E+01
  -1.000   0.300  -2.200    2.4160      3.562384E+00      1.453250E+01
  -1.000   0.300  -2.100    2.3240      3.056715E+00      1.319869E+01
  -1.000   0.300  -2.000    2.2360      2.598414E+00      1.192992E+01
  -1.000   0.300  -1.900    2.1460      2.185184E+00      1.071483E+01
  -1.000   0.300  -1.800    2.0580      1.814748E+00      9.559444E+00
  -1.000   0.300  -1.700    1.9720      1.484820E+00      8.462254E+00
  -1.000   0.300  -1.600    1.8860      1.193101E+00      7.418977E+00
  -1.000   0.300  -1.500    1.8020      9.372960E-01      6.430033E+00
  -1.000   0.300  -1.400    1.7200      7.150972E-01      5.491868E+00
  -1.000   0.300  -1.300    1.6400      5.241909E-01      4.598880E+00
  -1.000   0.300  -1.200    1.5620      3.622533E-01      3.740798E+00
  -1.000   0.300  -1.100    1.4860      2.269457E-01      2.893551E+00
  -1.000   0.300  -1.000    1.4140      1.159155E-01      1.922828E+00
  -1.000   0.300  -0.900    1.3440               NaN      1.112970E+00
  -1.000   0.300  -0.800    1.2800               NaN      6.638670E-01
  -1.000   0.300  -0.700    1.2200               NaN      3.794070E-01
  -1.000   0.300  -0.600    1.1660               NaN      2.018265E-01
  -1.000   0.300  -0.500    1.1180               NaN      9.652235E-02
  -1.000   0.300  -0.400    1.0760               NaN      3.929732E-02
  -1.000   0.300  -0.300    1.0440               NaN      1.244662E-02
  -1.000   0.300  -0.200    1.0180               NaN      2.401994E-03
  -1.000   0.300  -0.100    1.0040               NaN      1.460950E-04
  -1.000   0.300   0.000    0.9980               NaN      0.000000E+00
  -1.000   0.300   0.100    1.0040               NaN      1.460950E-04
  -1.000   0.300   0.200    1.0180               NaN      2.401994E-03
  -1.000   0.300   0.300    1.0440               NaN      1.244662E-02
  -1.000   0.300   0.400    1.0760               NaN      3.929739E-02
  -1.000   0.300   0.500    1.1180               NaN      9.652243E-02
  -1.000   0.300   0.600    1.1660               NaN      2.018266E-01
  -1.000   0.300   0.700    1.2200               NaN      3.794073E-01
  -1.000   0.300   0.800    1.2800               NaN      6.638672E-01
  -1.000   0.300   0.900    1.3440               NaN      1.112971E+00
  -1.000   0.300   1.000    1.4140      1.159157E-01      1.922834E+00
  -1.000   0.300   1.100    1.4860      2.269459E-01      2.893551E+00
  -1.000   0.300   1.200    1.5620      3.622535E-01      3.740799E+00
  -1.000   0.300   1.300    1.6400      5.241911E-01      4.598882E+00
  -1.000   0.300   1.400    1.7200      7.150977E-01      5.491869E+00
  -1.000   0.300   1.500    1.8020      9.372962E-01      6.430034E+00
  -1.000   0.300   1.600    1.8860      1.193102E+00      7.418979E+00
  -1.000   0.300   1.700    1.9720      1.484820E+00      8.462255E+00
  -1.000   0.300   1.800    2.0580      1.814748E+00      9.559446E+00
  -1.000   0.300   1.900    2.1460      2.185184E+00      1.071483E+01
  -1.000   0.300   2.000    2.2360      2.598414E+00      1.192992E+01
  -1.000   0.300   2.100    2.3240      3.056716E+00      1.319869E+01
  -1.000   0.300   2.200    2.4160      3.562384E+00      1.453250E+01
  -1.000   0.300   2.300    2.5060      4.117681E+00      1.592064E+01
  -1.000   0.300   2.400    2.6000               NaN      1.737502E+01
  -1.000   0.300   2.500    2.6920      5.386299E+00      1.888560E+01
  -1.000   0.300   2.600    2.7840      6.104157E+00      2.045441E+01
  -1.000   0.300   2.700    2.8780      6.880748E+00      2.208742E+01
  -1.000   0.300   2.800    2.9720      7.718336E+00      2.378004E+01
  -1.000   0.300   2.900    3.0660      8.619200E+00      2.553233E+01
  -1.000   0.300   3.000    3.1620      9.585597E+00      2.735023E+01
  -1.000   0.300   3.100    3.2560      1.061980E+01      2.922228E+01
  -1.000   0.300   3.200    3.3520      1.172408E+01      3.116043E+01
  -1.000   0.300   3.300    3.4480      1.290070E+01      3.315888E+01
  -1.000   0.300   3.400    3.5440      1.415192E+01      3.521767E+01
  -1.000   0.300   3.500    3.6400      1.548002E+01      3.733677E+01
  -1.000   0.300   3.600    3.7360      1.688726E+01      3.951622E+01
  -1.000   0.300   3.700    3.8320      1.837588E+01      4.175603E+01
  -1.000   0.300   3.800    3.9280      1.994815E+01      4.405612E+01
  -1.000   0.300   3.900    4.0260      2.160640E+01      4.642471E+01
  -1.000   0.300   4.000    4.1220      2.335280E+01      4.884583E+01
  -1.000   0.400  -4.000    4.1220      4.151609E+01      6.648804E+01
  -1.000   0.400  -3.900    4.0260      3.841131E+01      6.318724E+01
  -1.000   0.400  -3.800    3.9280      3.546340E+01      5.995463E+01
  -1.000   0.400  -3.700    3.8320      3.266819E+01      5.681841E+01
  -1.000   0.400  -3.600    3.7360      3.002174E+01      5.376422E+01
  -1.000   0.400  -3.500    3.6400      2.752001E+01      5.079205E+01
  -1.000   0.400  -3.400    3.5440      2.515899E+01      4.790199E+01
  -1.000   0.400  -3.300    3.4480      2.293458E+01      4.509389E+01
  -1.000   0.400  -3.200    3.3520      2.084281E+01      4.236784E+01
  -1.000   0.400  -3.100    3.2560      1.887963E+01      3.972387E+01
  -1.000   0.400  -3.000    3.1620      1.704108E+01      3.717235E+01
  -1.000   0.400  -2.900    3.0660      1.532301E+01      3.469194E+01
  -1.000   0.400  -2.800    2.9720      1.372149E+01      3.230308E+01
  -1.000   0.400  -2.700    2.8780      1.223243E+01      2.999539E+01
  -1.000   0.400  -2.600    2.7840      1.085183E+01      2.776865E+01
  -1.000   0.400  -2.500    2.6920      9.575643E+00      2.563117E+01
  -1.000   0.400  -2.400    2.6000               NaN      2.357248E+01
  -1.000   0.400  -2.300    2.5060      7.320313E+00      2.158897E+01
  -1.000   0.400  -2.200    2.4160      6.333127E+00      1.969867E+01
  -1.000   0.400  -2.100    2.3240      5.434156E+00      1.788066E+01
  -1.000   0.400  -2.000    2.2360      4.619403E+00      1.615402E+01
  -1.000   0.400  -1.900    2.1460      3.884774E+00      1.449902E+01
  -1.000   0.400  -1.800    2.0580      3.226221E+00      1.292664E+01
  -1.000   0.400  -1.700    1.9720      2.639679E+00      1.143474E+01
  -1.000   0.400  -1.600    1.8860      2.121071E+00      1.001642E+01
  -1.000   0.400  -1.500    1.8020      1.666302E+00      8.673461E+00
  -1.000   0.400  -1.400    1.7200      1.271285E+00      7.401177E+00
  -1.000   0.400  -1.300    1.6400      9.318954E-01      6.192222E+00
  -1.000   0.400  -1.200    1.5620      6.440063E-01      5.033313E+00
  -1.000   0.400  -1.100    1.4860      4.034593E-01      3.893355E+00
  -1.000   0.400  -1.000    1.4140      2.060719E-01      2.599284E+00
  -1.000   0.400  -0.900    1.3440               NaN      1.512012E+00
  -1.000   0.400  -0.800    1.2800               NaN      9.035174E-01
  -1.000   0.400  -0.700    1.2200               NaN      5.168669E-01
  -1.000   0.400  -0.600    1.1660               NaN      2.751138E-01
  -1.000   0.400  -0.500    1.1180               NaN      1.316154E-01
  -1.000   0.400  -0.400    1.0760               NaN      5.357271E-02
  -1.000   0.400  -0.300    1.0440               NaN      1.698381E-02
  -1.000   0.400  -0.200    1.0180               NaN      3.266227E-03
  -1.000   0.400  -0.100    1.0040               NaN      2.002766E-04
  -1.000   0.400   0.000    0.9980               NaN      0.000000E+00
  -1.000   0.400   0.100    1.0040               NaN      2.002766E-04
  -1.000   0.400   0.200    1.0180               NaN      3.266227E-03
  -1.000   0.400   0.300    1.0440               NaN      1.698381E-02
  -1.000   0.400   0.400    1.0760               NaN      5.357280E-02
  -1.000   0.400   0.500    1.1180               NaN      1.316155E-01
  -1.000   0.400   0.600    1.1660               NaN      2.751139E-01
  -1.000   0.400   0.700    1.2200               NaN      5.168673E-01
  -1.000   0.400   0.800    1.2800               NaN      9.035178E-01
  -1.000   0.400   0.900    1.3440               NaN      1.512014E+00
  -1.000   0.400   1.000    1.4140      2.060722E-01      2.599291E+00
  -1.000   0.400   1.100    1.4860      4.034596E-01      3.893357E+00
  -1.000   0.400   1.200    1.5620      6.440065E-01      5.033315E+00
  -1.000   0.400   1.300    1.6400      9.318959E-01      6.192223E+00
  -1.000   0.400   1.400    1.7200      1.271285E+00      7.401177E+00
  -1.000   0.400   1.500    1.8020      1.666303E+00      8.673462E+00
  -1.000   0.400   1.600    1.8860      2.121072E+00      1.001642E+01
  -1.000   0.400   1.700    1.9720      2.639680E+00      1.143475E+01
