    A       B       C     b_limite       Volumen           Area Superficial
  -2.000  -1.300   2.700    3.3600      9.251945E+01     -1.017094E+02
  -2.000  -1.300   2.800    3.4400      1.074248E+02     -1.115391E+02
  -2.000  -1.300   2.900    3.5220      1.235055E+02     -1.217686E+02
  -2.000  -1.300   3.000    3.6040      1.408048E+02     -1.323269E+02
  -2.000  -1.200  -2.000    2.8280      1.483720E+01     -3.713881E+01
  -2.000  -1.200  -1.900    2.7580               NaN     -2.870918E+01
  -2.000  -1.200  -1.800    2.6900               NaN     -2.255566E+01
  -2.000  -1.200  -1.700    2.6240               NaN     -1.764259E+01
  -2.000  -1.200  -1.600    2.5600               NaN     -1.366815E+01
  -2.000  -1.200  -1.500    2.4980               NaN     -1.046094E+01
  -2.000  -1.200  -1.400    2.4400               NaN     -7.882442E+00
  -2.000  -1.200  -1.300    2.3840               NaN     -5.829121E+00
  -2.000  -1.200  -1.200    2.3320               NaN     -4.221012E+00
  -2.000  -1.200  -1.100    2.2820               NaN     -2.968461E+00
  -2.000  -1.200  -1.000    2.2360               NaN     -2.023326E+00
  -2.000  -1.200  -0.900    2.1920               NaN     -1.321050E+00
  -2.000  -1.200  -0.800    2.1540               NaN     -8.250178E-01
  -2.000  -1.200  -0.700    2.1180               NaN     -4.819107E-01
  -2.000  -1.200  -0.600    2.0880               NaN     -2.615794E-01
  -2.000  -1.200  -0.500    2.0600               NaN     -1.244185E-01
  -2.000  -1.200  -0.400    2.0380               NaN     -5.038548E-02
  -2.000  -1.200  -0.300    2.0220               NaN     -1.605102E-02
  -2.000  -1.200  -0.200    2.0080               NaN     -2.932887E-03
  -2.000  -1.200  -0.100    2.0020               NaN     -1.696886E-04
  -2.000  -1.200   0.000    1.9980               NaN      0.000000E+00
  -2.000  -1.200   0.100    2.0020               NaN     -1.696886E-04
  -2.000  -1.200   0.200    2.0080               NaN     -2.932887E-03
  -2.000  -1.200   0.300    2.0220               NaN     -1.605102E-02
  -2.000  -1.200   0.400    2.0380               NaN     -5.038548E-02
  -2.000  -1.200   0.500    2.0600               NaN     -1.244187E-01
  -2.000  -1.200   0.600    2.0880               NaN     -2.615795E-01
  -2.000  -1.200   0.700    2.1180               NaN     -4.819108E-01
  -2.000  -1.200   0.800    2.1540               NaN     -8.250180E-01
  -2.000  -1.200   0.900    2.1920               NaN     -1.321050E+00
  -2.000  -1.200   1.000    2.2360               NaN     -2.023326E+00
  -2.000  -1.200   1.100    2.2820               NaN     -2.968461E+00
  -2.000  -1.200   1.200    2.3320               NaN     -4.221012E+00
  -2.000  -1.200   1.300    2.3840               NaN     -5.829122E+00
  -2.000  -1.200   1.400    2.4400               NaN     -7.882444E+00
  -2.000  -1.200   1.500    2.4980               NaN     -1.046094E+01
  -2.000  -1.200   1.600    2.5600               NaN     -1.366815E+01
  -2.000  -1.200   1.700    2.6240               NaN     -1.764259E+01
  -2.000  -1.200   1.800    2.6900               NaN     -2.255566E+01
  -2.000  -1.200   1.900    2.7580               NaN     -2.870918E+01
  -2.000  -1.200   2.000    2.8280      1.483720E+01     -3.713881E+01
  -2.000  -1.200   2.100    2.8980      2.157365E+01     -4.500557E+01
  -2.000  -1.200   2.200    2.9720      2.904920E+01     -5.233624E+01
  -2.000  -1.200   2.300    3.0460      3.730160E+01     -5.975708E+01
  -2.000  -1.200   2.400    3.1240      4.636875E+01     -6.747007E+01
  -2.000  -1.200   2.500    3.2000      5.628801E+01     -7.538120E+01
  -2.000  -1.200   2.600    3.2800      6.709712E+01     -8.365878E+01
  -2.000  -1.200   2.700    3.3600      7.883315E+01     -9.221487E+01
  -2.000  -1.200   2.800    3.4400      9.153355E+01     -1.010520E+02
  -2.000  -1.200   2.900    3.5220      1.052354E+02     -1.102356E+02
  -2.000  -1.200   3.000    3.6040      1.199755E+02     -1.197070E+02
  -2.000  -1.100  -2.000    2.8280      1.246738E+01     -3.319479E+01
  -2.000  -1.100  -1.900    2.7580               NaN     -2.557836E+01
  -2.000  -1.100  -1.800    2.6900               NaN     -2.006776E+01
  -2.000  -1.100  -1.700    2.6240               NaN     -1.568222E+01
  -2.000  -1.100  -1.600    2.5600               NaN     -1.214164E+01
  -2.000  -1.100  -1.500    2.4980               NaN     -9.288026E+00
  -2.000  -1.100  -1.400    2.4400               NaN     -6.996008E+00
  -2.000  -1.100  -1.300    2.3840               NaN     -5.172097E+00
  -2.000  -1.100  -1.200    2.3320               NaN     -3.744129E+00
  -2.000  -1.100  -1.100    2.2820               NaN     -2.632778E+00
  -2.000  -1.100  -1.000    2.2360               NaN     -1.794276E+00
  -2.000  -1.100  -0.900    2.1920               NaN     -1.171591E+00
  -2.000  -1.100  -0.800    2.1540               NaN     -7.315728E-01
  -2.000  -1.100  -0.700    2.1180               NaN     -4.273688E-01
  -2.000  -1.100  -0.600    2.0880               NaN     -2.318941E-01
  -2.000  -1.100  -0.500    2.0600               NaN     -1.103728E-01
  -2.000  -1.100  -0.400    2.0380               NaN     -4.472219E-02
  -2.000  -1.100  -0.300    2.0220               NaN     -1.424221E-02
  -2.000  -1.100  -0.200    2.0080               NaN     -2.610033E-03
  -2.000  -1.100  -0.100    2.0020               NaN     -1.515555E-04
  -2.000  -1.100   0.000    1.9980               NaN      0.000000E+00
  -2.000  -1.100   0.100    2.0020               NaN     -1.515555E-04
  -2.000  -1.100   0.200    2.0080               NaN     -2.610033E-03
  -2.000  -1.100   0.300    2.0220               NaN     -1.424221E-02
  -2.000  -1.100   0.400    2.0380               NaN     -4.472219E-02
  -2.000  -1.100   0.500    2.0600               NaN     -1.103729E-01
  -2.000  -1.100   0.600    2.0880               NaN     -2.318942E-01
  -2.000  -1.100   0.700    2.1180               NaN     -4.273689E-01
  -2.000  -1.100   0.800    2.1540               NaN     -7.315730E-01
  -2.000  -1.100   0.900    2.1920               NaN     -1.171591E+00
  -2.000  -1.100   1.000    2.2360               NaN     -1.794276E+00
  -2.000  -1.100   1.100    2.2820               NaN     -2.632778E+00
  -2.000  -1.100   1.200    2.3320               NaN     -3.744129E+00
  -2.000  -1.100   1.300    2.3840               NaN     -5.172097E+00
  -2.000  -1.100   1.400    2.4400               NaN     -6.996010E+00
  -2.000  -1.100   1.500    2.4980               NaN     -9.288026E+00
  -2.000  -1.100   1.600    2.5600               NaN     -1.214164E+01
  -2.000  -1.100   1.700    2.6240               NaN     -1.568222E+01
  -2.000  -1.100   1.800    2.6900               NaN     -2.006776E+01
  -2.000  -1.100   1.900    2.7580               NaN     -2.557837E+01
  -2.000  -1.100   2.000    2.8280      1.246738E+01     -3.319479E+01
  -2.000  -1.100   2.100    2.8980      1.812786E+01     -4.048929E+01
  -2.000  -1.100   2.200    2.9720      2.440937E+01     -4.718700E+01
  -2.000  -1.100   2.300    3.0460      3.134370E+01     -5.391675E+01
  -2.000  -1.100   2.400    3.1240      3.896260E+01     -6.087084E+01
  -2.000  -1.100   2.500    3.2000      4.729760E+01     -6.798164E+01
  -2.000  -1.100   2.600    3.2800      5.638017E+01     -7.539722E+01
  -2.000  -1.100   2.700    3.3600      6.624178E+01     -8.304826E+01
  -2.000  -1.100   2.800    3.4400      7.691360E+01     -9.093951E+01
  -2.000  -1.100   2.900    3.5220      8.842699E+01     -9.912874E+01
  -2.000  -1.100   3.000    3.6040      1.008130E+02     -1.075679E+02
  -2.000  -1.000  -2.000    2.8280      1.030362E+01     -2.943975E+01
  -2.000  -1.000  -1.900    2.7580               NaN     -2.260787E+01
  -2.000  -1.000  -1.800    2.6900               NaN     -1.771085E+01
  -2.000  -1.000  -1.700    2.6240               NaN     -1.382696E+01
  -2.000  -1.000  -1.600    2.5600               NaN     -1.069801E+01
  -2.000  -1.000  -1.500    2.4980               NaN     -8.179403E+00
  -2.000  -1.000  -1.400    2.4400               NaN     -6.158507E+00
  -2.000  -1.000  -1.300    2.3840               NaN     -4.551541E+00
  -2.000  -1.000  -1.200    2.3320               NaN     -3.293862E+00
  -2.000  -1.000  -1.100    2.2820               NaN     -2.315871E+00
  -2.000  -1.000  -1.000    2.2360               NaN     -1.578073E+00
  -2.000  -1.000  -0.900    2.1920               NaN     -1.030507E+00
  -2.000  -1.000  -0.800    2.1540               NaN     -6.433763E-01
  -2.000  -1.000  -0.700    2.1180               NaN     -3.758866E-01
  -2.000  -1.000  -0.600    2.0880               NaN     -2.038828E-01
  -2.000  -1.000  -0.500    2.0600               NaN     -9.711120E-02
  -2.000  -1.000  -0.400    2.0380               NaN     -3.937234E-02
  -2.000  -1.000  -0.300    2.0220               NaN     -1.253406E-02
  -2.000  -1.000  -0.200    2.0080               NaN     -2.304139E-03
  -2.000  -1.000  -0.100    2.0020               NaN     -1.343148E-04
  -2.000  -1.000   0.000    1.9980               NaN      0.000000E+00
  -2.000  -1.000   0.100    2.0020               NaN     -1.343148E-04
  -2.000  -1.000   0.200    2.0080               NaN     -2.304139E-03
  -2.000  -1.000   0.300    2.0220               NaN     -1.253406E-02
  -2.000  -1.000   0.400    2.0380               NaN     -3.937234E-02
  -2.000  -1.000   0.500    2.0600               NaN     -9.711133E-02
  -2.000  -1.000   0.600    2.0880               NaN     -2.038829E-01
  -2.000  -1.000   0.700    2.1180               NaN     -3.758867E-01
  -2.000  -1.000   0.800    2.1540               NaN     -6.433765E-01
  -2.000  -1.000   0.900    2.1920               NaN     -1.030507E+00
  -2.000  -1.000   1.000    2.2360               NaN     -1.578073E+00
  -2.000  -1.000   1.100    2.2820               NaN     -2.315871E+00
  -2.000  -1.000   1.200    2.3320               NaN     -3.293862E+00
  -2.000  -1.000   1.300    2.3840               NaN     -4.551542E+00
  -2.000  -1.000   1.400    2.4400               NaN     -6.158508E+00
  -2.000  -1.000   1.500    2.4980               NaN     -8.179403E+00
  -2.000  -1.000   1.600    2.5600               NaN     -1.069801E+01
  -2.000  -1.000   1.700    2.6240               NaN     -1.382696E+01
  -2.000  -1.000   1.800    2.6900               NaN     -1.771085E+01
  -2.000  -1.000   1.900    2.7580               NaN     -2.260788E+01
  -2.000  -1.000   2.000    2.8280      1.030362E+01     -2.943975E+01
  -2.000  -1.000   2.100    2.8980      1.498170E+01     -3.614410E+01
  -2.000  -1.000   2.200    2.9720      2.017306E+01     -4.221113E+01
  -2.000  -1.000   2.300    3.0460      2.590390E+01     -4.826343E+01
  -2.000  -1.000   2.400    3.1240      3.220049E+01     -5.448246E+01
  -2.000  -1.000   2.500    3.2000      3.908890E+01     -6.082290E+01
  -2.000  -1.000   2.600    3.2800      4.659525E+01     -6.741350E+01
  -2.000  -1.000   2.700    3.3600      5.474521E+01     -7.420091E+01
  -2.000  -1.000   2.800    3.4400      6.356499E+01     -8.119218E+01
  -2.000  -1.000   2.900    3.5220      7.308012E+01     -8.843663E+01
  -2.000  -1.000   3.000    3.6040      8.331631E+01     -9.589645E+01
  -2.000  -0.900  -2.000    2.8280      8.345931E+00     -2.586670E+01
  -2.000  -0.900  -1.900    2.7580               NaN     -1.979268E+01
  -2.000  -0.900  -1.800    2.6900               NaN     -1.548113E+01
  -2.000  -0.900  -1.700    2.6240               NaN     -1.207386E+01
  -2.000  -0.900  -1.600    2.5600               NaN     -9.334975E+00
  -2.000  -0.900  -1.500    2.4980               NaN     -7.133332E+00
  -2.000  -0.900  -1.400    2.4400               NaN     -5.368639E+00
  -2.000  -0.900  -1.300    2.3840               NaN     -3.966491E+00
  -2.000  -0.900  -1.200    2.3320               NaN     -2.869506E+00
  -2.000  -0.900  -1.100    2.2820               NaN     -2.017253E+00
  -2.000  -0.900  -1.000    2.2360               NaN     -1.374379E+00
  -2.000  -0.900  -0.900    2.1920               NaN     -8.975785E-01
  -2.000  -0.900  -0.800    2.1540               NaN     -5.602920E-01
  -2.000  -0.900  -0.700    2.1180               NaN     -3.273841E-01
  -2.000  -0.900  -0.600    2.0880               NaN     -1.775024E-01
  -2.000  -0.900  -0.500    2.0600               NaN     -8.461297E-02
  -2.000  -0.900  -0.400    2.0380               NaN     -3.432742E-02
  -2.000  -0.900  -0.300    2.0220               NaN     -1.092388E-02
  -2.000  -0.900  -0.200    2.0080               NaN     -2.014693E-03
  -2.000  -0.900  -0.100    2.0020               NaN     -1.179330E-04
  -2.000  -0.900   0.000    1.9980               NaN      0.000000E+00
  -2.000  -0.900   0.100    2.0020               NaN     -1.179330E-04
  -2.000  -0.900   0.200    2.0080               NaN     -2.014693E-03
  -2.000  -0.900   0.300    2.0220               NaN     -1.092388E-02
  -2.000  -0.900   0.400    2.0380               NaN     -3.432742E-02
  -2.000  -0.900   0.500    2.0600               NaN     -8.461308E-02
  -2.000  -0.900   0.600    2.0880               NaN     -1.775024E-01
  -2.000  -0.900   0.700    2.1180               NaN     -3.273842E-01
  -2.000  -0.900   0.800    2.1540               NaN     -5.602922E-01
  -2.000  -0.900   0.900    2.1920               NaN     -8.975787E-01
  -2.000  -0.900   1.000    2.2360               NaN     -1.374379E+00
  -2.000  -0.900   1.100    2.2820               NaN     -2.017253E+00
  -2.000  -0.900   1.200    2.3320               NaN     -2.869506E+00
  -2.000  -0.900   1.300    2.3840               NaN     -3.966491E+00
  -2.000  -0.900   1.400    2.4400               NaN     -5.368640E+00
  -2.000  -0.900   1.500    2.4980               NaN     -7.133332E+00
  -2.000  -0.900   1.600    2.5600               NaN     -9.334975E+00
  -2.000  -0.900   1.700    2.6240               NaN     -1.207386E+01
  -2.000  -0.900   1.800    2.6900               NaN     -1.548113E+01
  -2.000  -0.900   1.900    2.7580               NaN     -1.979268E+01
  -2.000  -0.900   2.000    2.8280      8.345931E+00     -2.586670E+01
  -2.000  -0.900   2.100    2.8980      1.213518E+01     -3.196308E+01
  -2.000  -0.900   2.200    2.9720      1.634015E+01     -3.740211E+01
  -2.000  -0.900   2.300    3.0460      2.098213E+01     -4.279101E+01
  -2.000  -0.900   2.400    3.1240      2.608241E+01     -4.829842E+01
  -2.000  -0.900   2.500    3.2000      3.166203E+01     -5.389781E+01
  -2.000  -0.900   2.600    3.2800      3.774213E+01     -5.969934E+01
  -2.000  -0.900   2.700    3.3600      4.434363E+01     -6.566354E+01
  -2.000  -0.900   2.800    3.4400      5.148759E+01     -7.179881E+01
  -2.000  -0.900   2.900    3.5220      5.919489E+01     -7.814696E+01
  -2.000  -0.900   3.000    3.6040      6.748632E+01     -8.467861E+01
  -2.000  -0.800  -2.000    2.8280      6.594316E+00     -2.246755E+01
  -2.000  -0.800  -1.900    2.7580               NaN     -1.712700E+01
  -2.000  -0.800  -1.800    2.6900               NaN     -1.337413E+01
  -2.000  -0.800  -1.700    2.6240               NaN     -1.041944E+01
  -2.000  -0.800  -1.600    2.5600               NaN     -8.049862E+00
  -2.000  -0.800  -1.500    2.4980               NaN     -6.147763E+00
  -2.000  -0.800  -1.400    2.4400               NaN     -4.624856E+00
  -2.000  -0.800  -1.300    2.3840               NaN     -3.415812E+00
  -2.000  -0.800  -1.200    2.3320               NaN     -2.470244E+00
  -2.000  -0.800  -1.100    2.2820               NaN     -1.736342E+00
  -2.000  -0.800  -1.000    2.2360               NaN     -1.182801E+00
  -2.000  -0.800  -0.900    2.1920               NaN     -7.725482E-01
  -2.000  -0.800  -0.800    2.1540               NaN     -4.821588E-01
  -2.000  -0.800  -0.700    2.1180               NaN     -2.817670E-01
  -2.000  -0.800  -0.600    2.0880               NaN     -1.527018E-01
  -2.000  -0.800  -0.500    2.0600               NaN     -7.285354E-02
  -2.000  -0.800  -0.400    2.0380               NaN     -2.957740E-02
  -2.000  -0.800  -0.300    2.0220               NaN     -9.408489E-03
  -2.000  -0.800  -0.200    2.0080               NaN     -1.741094E-03
  -2.000  -0.800  -0.100    2.0020               NaN     -1.023713E-04
